symbol,requested_symbol,resolved_symbol,sample_label,timeframe,family,side,session,hardening_mode,recent_closed,recent_win_rate,recent_pf,recent_expectancy,recent_max_drawdown,total_closed,total_win_rate,total_pf,total_expectancy,total_max_drawdown,monte_carlo_stressed_pf,monte_carlo_stressed_expectancy,monte_carlo_p95_drawdown,spread_x1_5_pf,spread_x2_pf,instrument_type,digits,point,tick_size,spread_points,estimated_spread_price,commission_assumption,slippage_assumption,spread_x1_5_cost,spread_x2_cost,cost_model_confidence,cost_model_reason,remove_best_5_pf,fragile_regime_dependency,single_trade_dependency,candidate,recommendation,rejection_reasons,multi_symbol_score,source_csv
GBPUSD,GBPUSD,GBPUSD,GBPUSD_M30_20000,M30,recent_session_open_continuation,both,all,trailing_defensive,1,100.0,0.0044,1.0955,0.0,3,66.67,1.4207,0.1258,0.003867,1.0978,0.000139,0.007734,1.1218,1.1136,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.0,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;remove_best_5_pf_below_1;fragile_regime_dependency,-138.2191,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\GBPUSD_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_session_open_continuation,both,all,trailing_defensive,16,43.75,1.8496,0.1955,33.18875,39,43.59,1.1983,0.0391,70.80699,0.6508,-2.186975,157.11973,1.1715,1.1221,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6275,True,True,False,reject,recent_sample_below_20;total_sample_below_50;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-138.5049,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_session_open_continuation,both,all,baseline,16,43.75,1.8496,0.1955,33.18875,39,43.59,1.1983,0.0391,70.80699,0.6508,-2.186975,157.11973,1.171,1.1198,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6275,True,True,False,reject,recent_sample_below_20;total_sample_below_50;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-138.7469,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_session_open_continuation,both,all,mae_guard,16,43.75,1.8496,0.1955,33.18875,39,43.59,1.1983,0.0391,70.80699,0.6508,-2.186975,157.11973,1.171,1.1198,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6275,True,True,False,reject,recent_sample_below_20;total_sample_below_50;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-138.7469,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_session_open_continuation,both,all,fast_loss_cut,16,43.75,1.8496,0.1955,33.18875,39,43.59,1.1983,0.0391,70.80699,0.6508,-2.186975,157.11973,1.171,1.1198,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.6275,True,True,False,reject,recent_sample_below_20;total_sample_below_50;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-138.7469,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_H1_20000,H1,recent_liquidity_sweep,both,all,mae_guard,21,42.86,1.2743,0.0832,41.70684,58,39.66,1.1121,0.0314,70.251643,0.6069,-2.431293,200.718223,0.8988,0.8689,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.7854,True,True,False,observation_only,total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-166.5779,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_H1_20000.csv
ETHUSD,ETHUSD,ETHUSD,ETHUSD_M15_20000,M15,recent_session_open_continuation,both,all,trailing_defensive,9,44.44,1.0949,0.0772,23.198137,37,45.95,1.302,0.0596,65.858975,0.7171,-1.621971,120.003856,1.2687,1.3294,crypto,2,0.01,0.01,70.8057,0.708057,0.0,14.16114,106.20855,141.6114,medium,default_instrument_model,0.7067,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-174.0345,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\ETHUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_H1_20000,H1,recent_session_open_continuation,both,all,trailing_defensive,11,36.36,0.8176,-0.1381,1880.056309,53,45.28,1.438,0.0976,1880.056309,0.6889,-66.919292,5745.677327,1.3565,1.3538,crypto,2,0.01,0.01,495.23148,4.9523148,0.0,99.046296,742.84722,990.46296,medium,default_instrument_model,0.8916,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;remove_best_5_pf_below_1;fragile_regime_dependency,-190.0313,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_H1_20000.csv
ETHUSD,ETHUSD,ETHUSD,ETHUSD_M30_20000,M30,recent_session_open_continuation,both,all,baseline,18,33.33,0.8775,-0.0227,29.337215,51,47.06,1.1716,0.0556,113.61,0.5462,-3.826273,245.116999,1.1626,1.0962,crypto,2,0.01,0.01,50.0,0.5,0.0,10.0,75.0,100.0,medium,default_instrument_model,0.7068,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-213.7663,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\ETHUSD_M30_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_session_open_continuation,both,all,baseline,20,50.0,1.0865,0.0103,425.191837,52,48.08,1.1318,0.0214,1794.245881,0.5442,-58.244624,3347.949682,1.2628,1.2336,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.7043,True,True,False,observation_only,recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-214.7687,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_session_open_continuation,both,all,mae_guard,20,50.0,1.0865,0.0103,425.191837,52,48.08,1.1318,0.0214,1794.245881,0.5442,-58.244624,3347.949682,1.2628,1.2336,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.7043,True,True,False,observation_only,recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-214.7687,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_session_open_continuation,both,all,fast_loss_cut,20,50.0,1.0865,0.0103,425.191837,52,48.08,1.1318,0.0214,1794.245881,0.5442,-58.244624,3347.949682,1.2628,1.2336,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.7043,True,True,False,observation_only,recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-214.7687,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
US500,US500,US500.B,US500_H1_20000,H1,recent_session_open_continuation,both,all,trailing_defensive,7,14.29,0.2173,-0.429,83.72731,53,52.83,0.9917,0.0332,101.02731,0.5481,-4.095299,262.465091,1.0226,1.1906,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.7092,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-230.9873,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_H1_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_session_open_continuation,both,all,trailing_defensive,21,57.14,1.1841,0.0465,425.191837,54,51.85,1.0874,0.0208,2128.660136,0.5323,-61.500117,3874.795909,1.0078,0.9877,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.6889,True,True,False,observation_only,total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-232.5184,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
US500,US500,US500.B,US500_H1_20000,H1,recent_session_open_continuation,both,all,fast_loss_cut,7,14.29,0.2173,-0.429,83.72731,53,50.94,0.9861,0.031,101.02731,0.5446,-4.142612,263.342668,1.0133,1.1776,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.7048,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-233.2581,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_H1_20000.csv
NAS100,NAS100,USTEC.B,NAS100_H1_20000,H1,recent_session_open_continuation,both,all,mae_guard,5,20.0,0.2958,-0.4057,279.544046,50,46.0,1.1548,0.0652,403.37515,0.6115,-14.331125,962.825921,1.1493,1.1438,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.7913,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-233.3074,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_H1_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_volatility_breakout,both,all,baseline,17,52.94,1.1097,0.0826,80.80349,18,50.0,1.0933,0.0653,80.80349,0.7087,-5.765302,316.844882,1.092,1.0908,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3357,False,True,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;single_trade_dependency,-236.0489,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_volatility_breakout,both,all,fast_loss_cut,17,52.94,1.1097,0.0826,80.80349,18,50.0,1.0933,0.0653,80.80349,0.7087,-5.765302,316.844882,1.092,1.0908,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3357,False,True,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;single_trade_dependency,-236.0489,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_volatility_breakout,both,all,trailing_defensive,17,52.94,1.1097,0.0826,80.80349,18,50.0,1.0933,0.0653,80.80349,0.7087,-5.765302,316.844882,1.092,1.0908,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.3357,False,True,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;single_trade_dependency,-236.0489,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_liquidity_sweep,both,all,trailing_defensive,18,50.0,0.9803,0.0018,460.99785,56,46.43,0.6671,-0.1198,2273.841932,0.3006,-83.167241,4684.613229,0.6409,0.6193,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.389,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-239.1012,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_liquidity_sweep,both,all,baseline,18,50.0,0.9803,0.0018,460.99785,56,42.86,0.659,-0.1243,2331.017168,0.2958,-84.300385,4817.200452,0.6295,0.6078,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.3828,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-241.3367,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,18,50.0,0.9803,0.0018,460.99785,56,42.86,0.6518,-0.1276,2392.187168,0.2926,-85.619738,4829.895896,0.6295,0.6078,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.3786,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-242.2933,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_M15_20000,M15,recent_liquidity_sweep,both,all,fast_loss_cut,18,50.0,0.9803,0.0018,460.99785,56,42.86,0.6518,-0.1276,2392.187168,0.2926,-85.619738,4829.895896,0.6295,0.6078,crypto,2,0.01,0.01,1999.67922,19.9967922,0.0,399.935844,2999.51883,3999.35844,medium,default_instrument_model,0.3786,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-242.2933,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_H1_20000,H1,recent_session_open_continuation,both,all,fast_loss_cut,5,20.0,0.3866,-0.191,1652.725323,47,44.68,1.4881,0.1221,1652.725323,0.7609,-46.617694,4723.842134,1.3864,1.3833,crypto,2,0.01,0.01,495.23148,4.9523148,0.0,99.046296,742.84722,990.46296,medium,default_instrument_model,0.8782,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-245.2915,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_H1_20000,H1,recent_session_open_continuation,both,all,mae_guard,5,20.0,0.3866,-0.191,1652.725323,47,42.55,1.4548,0.092,1652.725323,0.7368,-51.533114,4704.666612,1.3927,1.3895,crypto,2,0.01,0.01,495.23148,4.9523148,0.0,99.046296,742.84722,990.46296,medium,default_instrument_model,0.8475,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;fragile_regime_dependency,-252.4304,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_H1_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_liquidity_sweep,both,all,baseline,14,35.71,0.5067,-0.0622,17.89,42,40.48,0.8001,-0.0325,56.03645,0.195,-3.033463,116.841334,0.6767,0.648,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.204,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-270.4454,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_liquidity_sweep,both,all,fast_loss_cut,14,35.71,0.5067,-0.0622,17.89,42,40.48,0.8001,-0.0325,56.03645,0.195,-3.033463,116.841334,0.6572,0.648,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.204,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-270.4454,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_liquidity_sweep,both,all,trailing_defensive,14,35.71,0.5067,-0.0622,17.89,42,40.48,0.8001,-0.0325,56.03645,0.195,-3.033463,116.841334,0.6572,0.648,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.204,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-270.4454,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
US500,US500,US500.B,US500_M30_20000,M30,recent_liquidity_sweep,both,all,mae_guard,14,35.71,0.5067,-0.0622,17.89,42,40.48,0.7732,-0.0385,58.645724,0.1884,-3.164595,123.545724,0.6331,0.6215,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.1971,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-270.5547,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\US500.b_M30_20000.csv
GBPUSD,GBPUSD,GBPUSD,GBPUSD_H1_20000,H1,recent_liquidity_sweep,both,all,mae_guard,9,22.22,0.3501,-0.1487,0.006364,49,38.78,0.9792,-0.0079,0.01821,0.5074,-0.000535,0.031688,0.9607,1.0155,forex,5,1e-05,1e-05,12.0,0.00012,0.0,1.8,18.0,24.0,medium,default_instrument_model,0.579,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;remove_best_5_pf_below_1;fragile_regime_dependency,-271.9056,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\GBPUSD_H1_20000.csv
BTCUSD,BTCUSD,BTCUSD,BTCUSD_H1_20000,H1,recent_session_open_continuation,both,all,baseline,5,20.0,0.3866,-0.191,1652.725323,43,46.51,1.4892,0.1205,1652.725323,0.7395,-52.983364,5105.885954,1.4227,1.4202,crypto,2,0.01,0.01,495.23148,4.9523148,0.0,99.046296,742.84722,990.46296,medium,default_instrument_model,0.8444,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;remove_best_5_pf_below_1;fragile_regime_dependency,-275.1174,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\BTCUSD_H1_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_liquidity_sweep,both,all,baseline,18,38.89,0.9838,-0.0016,121.354636,33,30.3,0.5103,-0.1249,377.362106,0.1116,-17.291357,570.73747,0.4973,0.5003,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.0731,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-278.973,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_liquidity_sweep,both,all,mae_guard,18,38.89,0.9838,-0.0016,121.354636,33,30.3,0.5103,-0.1249,377.362106,0.1116,-17.291357,570.73747,0.4973,0.5003,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.0731,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-278.973,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_liquidity_sweep,both,all,fast_loss_cut,18,38.89,0.9838,-0.0016,121.354636,33,30.3,0.5103,-0.1249,377.362106,0.1116,-17.291357,570.73747,0.4973,0.5003,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.0731,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-278.973,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
NAS100,NAS100,USTEC.B,NAS100_M30_20000,M30,recent_liquidity_sweep,both,all,trailing_defensive,18,38.89,0.9838,-0.0016,121.354636,33,30.3,0.5103,-0.1249,377.362106,0.1116,-17.291357,570.73747,0.4973,0.5003,index,1,0.1,0.1,15.0,1.5,0.0,3.0,22.5,30.0,medium,default_instrument_model,0.0731,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-278.973,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\USTEC.b_M30_20000.csv
XAUUSD,XAUUSD,XAUUSD.B,XAUUSD_M30_20000,M30,recent_volatility_breakout,both,all,mae_guard,15,46.67,1.0693,0.0702,80.80349,16,43.75,1.0522,0.0516,80.80349,0.6656,-6.925541,346.370935,1.0508,1.0494,metal,2,0.01,0.01,25.0,0.25,0.0,5.0,37.5,50.0,medium,default_instrument_model,0.2316,False,True,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;remove_best_5_pf_below_1;single_trade_dependency,-287.4679,C:\Users\Eduardo\Desktop\GenesisBot_repo_git\data\backtests\multisymbol\XAUUSD.b_M30_20000.csv
