symbol,sample_label,timeframe,family,side,session,hardening_mode,recent_closed,recent_win_rate,recent_pf,recent_expectancy,recent_max_drawdown,total_closed,total_win_rate,total_pf,total_expectancy,total_max_drawdown,monte_carlo_stressed_pf,monte_carlo_stressed_expectancy,monte_carlo_p95_drawdown,spread_x1_5_pf,spread_x2_pf,remove_best_5_pf,fragile_regime_dependency,single_trade_dependency,candidate,recommendation,rejection_reasons,multi_symbol_score,source_csv
BTCUSD,BTCUSD_M15_20000,M15,recent_liquidity_sweep,both,all,fast_loss_cut,18,55.56,1.4385,0.1189,307.626485,56,44.64,0.7856,-0.065,1828.350381,0.374,-69.523645,4102.839985,0.0,0.0,0.484,True,False,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-140.4011,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_liquidity_sweep,both,all,mae_guard,18,55.56,1.4385,0.1189,307.626485,56,44.64,0.7764,-0.0682,1889.520381,0.3696,-70.842998,4118.354444,0.0,0.0,0.4783,True,False,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-141.3891,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,baseline,15,60.0,1.6625,0.159,307.626485,53,45.28,0.7893,-0.064,1828.350381,0.3664,-71.547045,4054.81859,0.0,0.0,0.4741,True,False,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-142.4415,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,fast_loss_cut,15,60.0,1.6625,0.159,307.626485,53,45.28,0.7893,-0.064,1828.350381,0.3664,-71.547045,4054.81859,0.0,0.0,0.4741,True,False,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-142.4415,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_failed_breakout_reversal,both,all,mae_guard,15,60.0,1.6625,0.159,307.626485,53,45.28,0.7796,-0.0675,1889.520381,0.3619,-72.948857,4115.98859,0.0,0.0,0.4683,True,False,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-143.9368,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_ema_reclaim,both,all,trailing_defensive,13,38.46,1.0086,0.0383,1215.206857,61,45.9,1.1307,0.1356,3301.903715,0.5524,-86.222122,6444.004428,0.0,0.0,0.7149,False,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1,-144.7384,data\backtests\multisymbol\BTCUSD_H1_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_volatility_breakout,both,all,mae_guard,5,20.0,0.0884,-0.48,50.013571,62,48.39,1.5519,0.1452,99.151429,0.8489,-1.525131,245.236779,1.5487,0.0,1.0986,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;fragile_regime_dependency,-148.4909,data\backtests\multisymbol\ETHUSD_M30_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_momentum_pullback,both,all,baseline,11,27.27,1.0041,-0.1341,47.887143,65,41.54,1.3816,0.0158,101.242287,0.7079,-2.192724,191.652145,1.3774,0.0,0.9161,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-149.7794,data\backtests\multisymbol\ETHUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,trailing_defensive,15,73.33,2.4182,0.2828,775.780714,49,55.1,1.1734,0.0757,2895.661603,0.6283,-53.081911,4238.317397,0.0,0.0,0.7468,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-150.8752,data\backtests\multisymbol\BTCUSD_M30_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_range_reversion,both,all,mae_guard,12,58.33,1.8355,0.2314,23.195,54,46.3,1.0459,0.0843,74.535214,0.4927,-3.193143,202.865447,1.0413,0.0,0.6376,True,True,False,reject,recent_sample_below_20;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-157.3699,data\backtests\multisymbol\ETHUSD_M30_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_range_reversion,both,all,mae_guard,17,58.82,2.3551,0.1654,762.585,40,40.0,0.9428,-0.1004,3163.960034,0.4017,-122.028149,5545.277561,0.0,0.0,0.4439,True,False,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-158.2863,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,fast_loss_cut,15,66.67,2.3374,0.273,775.780714,49,53.06,1.1637,0.0728,2895.661603,0.6224,-54.236744,4247.200834,0.0,0.0,0.7395,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-162.8609,data\backtests\multisymbol\BTCUSD_M30_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_ema_reclaim,both,all,baseline,14,50.0,1.2139,0.1802,91.143143,41,36.59,0.9982,0.0509,180.990169,0.4105,-6.747562,323.782839,0.9959,0.0,0.4362,True,False,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-164.7888,data\backtests\multisymbol\ETHUSD_H1_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,mae_guard,15,66.67,2.3374,0.273,775.780714,49,51.02,1.0766,0.0531,2895.661603,0.562,-64.533027,4436.313629,0.0,0.0,0.663,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-186.9992,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,baseline,19,57.89,2.407,0.2431,988.53,47,42.55,1.0342,-0.0163,3417.689449,0.4968,-84.293207,4814.17591,0.0,0.0,0.5656,True,True,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-190.16,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,fast_loss_cut,19,57.89,2.407,0.2431,988.53,47,42.55,1.0342,-0.0163,3417.689449,0.4968,-84.293207,4814.17591,0.0,0.0,0.5656,True,True,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-190.16,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_failed_breakout_reversal,both,all,trailing_defensive,19,57.89,2.407,0.2431,988.53,47,42.55,1.0342,-0.0163,3417.689449,0.4968,-84.293207,4814.17591,0.0,0.0,0.5656,True,True,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-190.16,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_failed_breakout_reversal,both,all,baseline,15,66.67,2.3374,0.273,775.780714,49,53.06,1.0798,0.0607,3352.281603,0.5775,-65.398566,4808.908416,0.0,0.0,0.6862,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-195.4834,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_range_reversion,both,all,baseline,17,52.94,2.0736,0.1066,820.385,40,37.5,0.9065,-0.1254,3173.753462,0.3844,-129.843073,5901.56391,0.0,0.0,0.4241,True,False,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-205.8136,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_range_reversion,both,all,fast_loss_cut,17,52.94,2.0736,0.1066,820.385,40,37.5,0.9065,-0.1254,3173.753462,0.3844,-129.843073,5901.56391,0.0,0.0,0.4241,True,False,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-205.8136,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_range_reversion,both,all,trailing_defensive,17,52.94,2.0736,0.1066,820.385,40,37.5,0.9065,-0.1254,3173.753462,0.3844,-129.843073,5901.56391,0.0,0.0,0.4241,True,False,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-205.8136,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_range_reversion,both,all,mae_guard,13,69.23,2.6464,0.2741,682.339396,42,47.62,1.0488,0.0158,2446.375692,0.5004,-74.758528,3988.490779,0.0,0.0,0.5822,True,True,False,reject,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-209.8529,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_range_reversion,both,all,baseline,13,69.23,2.6464,0.2741,682.339396,42,47.62,1.0602,0.01,2633.875692,0.5201,-74.423607,4099.06855,0.0,0.0,0.6033,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-213.9435,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_range_reversion,both,all,fast_loss_cut,13,69.23,2.6464,0.2741,682.339396,42,47.62,1.0602,0.01,2633.875692,0.5201,-74.423607,4099.06855,0.0,0.0,0.6033,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-213.9435,data\backtests\multisymbol\BTCUSD_M30_20000.csv
BTCUSD,BTCUSD_M30_20000,M30,recent_range_reversion,both,all,trailing_defensive,13,69.23,2.6464,0.2741,682.339396,42,47.62,1.0602,0.01,2633.875692,0.5201,-74.423607,4099.06855,0.0,0.0,0.6033,True,True,False,observation_only,recent_sample_below_20;total_sample_below_50;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-213.9435,data\backtests\multisymbol\BTCUSD_M30_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_ema_reclaim,both,all,trailing_defensive,18,50.0,1.1799,0.0392,44.445,64,43.75,1.0808,-0.0058,113.042573,0.5594,-4.016395,278.337409,1.0782,0.0,0.7239,True,True,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-224.0879,data\backtests\multisymbol\ETHUSD_M30_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_ema_reclaim,both,all,fast_loss_cut,18,44.44,1.1209,0.0284,44.445,64,42.19,1.0665,-0.0089,113.042573,0.5511,-4.13329,284.995357,1.0639,0.0,0.7132,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-246.8718,data\backtests\multisymbol\ETHUSD_M30_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_ema_reclaim,both,all,trailing_defensive,12,41.67,0.8672,0.0992,60.603143,44,36.36,0.8516,-0.0027,150.450169,0.3129,-6.965435,333.313567,0.8493,0.0,0.3438,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-248.7175,data\backtests\multisymbol\ETHUSD_H1_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_range_reversion,both,all,trailing_defensive,12,58.33,1.1922,0.0584,424.35854,52,46.15,0.7095,-0.0892,1862.508155,0.3255,-77.817118,4133.240326,0.0,0.0,0.4213,True,False,False,reject,recent_sample_below_20;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-250.7543,data\backtests\multisymbol\BTCUSD_M15_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_ema_reclaim,both,all,mae_guard,12,41.67,0.8672,0.0992,60.603143,39,33.33,0.9432,0.0347,118.649069,0.4022,-5.89465,276.771283,0.9403,0.0,0.3631,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-252.7252,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_ema_reclaim,both,all,mae_guard,18,44.44,1.0802,0.019,44.445,64,42.19,1.0559,-0.0115,113.042573,0.5429,-4.208205,290.195357,1.0534,0.0,0.7026,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-254.9206,data\backtests\multisymbol\ETHUSD_M30_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_ema_reclaim,both,all,fast_loss_cut,12,41.67,0.8672,0.0992,60.603143,39,33.33,0.8586,0.0193,150.450169,0.3661,-6.86635,320.558194,0.8563,0.0,0.3305,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-256.7158,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_M15_20000,M15,recent_momentum_pullback,both,all,mae_guard,6,33.33,0.5171,-0.1128,33.388571,51,45.1,1.1477,0.0221,52.903004,0.4977,-2.527841,122.557213,1.1311,0.0,0.6441,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-259.3311,data\backtests\multisymbol\ETHUSD_M15_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_momentum_pullback,both,all,trailing_defensive,12,41.67,0.9384,0.0826,54.812143,41,31.71,0.5658,-0.0917,203.721208,0.2098,-8.412539,347.614234,0.5644,0.0,0.217,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-268.3027,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_M30_20000,M30,recent_ema_reclaim,both,all,baseline,18,44.44,0.9919,-0.0091,45.287143,64,42.19,1.0317,-0.0194,113.042573,0.5331,-4.44334,296.79036,1.0294,0.0,0.6899,True,True,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency;single_trade_dependency,-283.3279,data\backtests\multisymbol\ETHUSD_M30_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_momentum_pullback,both,all,baseline,16,31.25,0.8087,-0.0618,1726.044285,51,39.22,0.9364,0.0926,2746.975143,0.3951,-128.274541,6648.441907,0.0,0.0,0.5113,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-287.1779,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_momentum_pullback,both,all,mae_guard,16,31.25,0.8087,-0.0618,1726.044285,51,39.22,0.9364,0.0926,2746.975143,0.3951,-128.274541,6648.441907,0.0,0.0,0.5113,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-287.1779,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_momentum_pullback,both,all,fast_loss_cut,16,31.25,0.8087,-0.0618,1726.044285,51,39.22,0.9364,0.0926,2746.975143,0.3951,-128.274541,6648.441907,0.0,0.0,0.5113,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-287.1779,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_ema_reclaim,both,all,baseline,13,38.46,1.0086,0.0383,1215.206857,61,42.62,1.0816,0.1248,3301.903715,0.5263,-94.737963,6893.311674,0.0,0.0,0.6811,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-287.3277,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_ema_reclaim,both,all,mae_guard,13,38.46,1.0086,0.0383,1215.206857,61,42.62,1.0816,0.1248,3301.903715,0.5263,-94.737963,6893.311674,0.0,0.0,0.6811,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-287.3277,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_ema_reclaim,both,all,fast_loss_cut,13,38.46,1.0086,0.0383,1215.206857,61,42.62,1.0816,0.1248,3301.903715,0.5263,-94.737963,6893.311674,0.0,0.0,0.6811,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-287.3277,data\backtests\multisymbol\BTCUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_momentum_pullback,both,all,mae_guard,12,41.67,0.9384,0.0826,54.812143,35,25.71,0.5945,-0.1034,175.360001,0.2526,-8.055072,300.969429,0.593,0.0,0.1962,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-296.2062,data\backtests\multisymbol\ETHUSD_H1_20000.csv
ETHUSD,ETHUSD_H1_20000,H1,recent_momentum_pullback,both,all,fast_loss_cut,12,41.67,0.9384,0.0826,54.812143,35,25.71,0.5397,-0.1206,207.161101,0.2294,-9.148235,352.801915,0.5386,0.0,0.1781,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-297.2062,data\backtests\multisymbol\ETHUSD_H1_20000.csv
BTCUSD,BTCUSD_H1_20000,H1,recent_momentum_pullback,both,all,trailing_defensive,16,31.25,0.8087,-0.0618,1726.044285,54,40.74,0.865,0.0664,3165.520607,0.3678,-137.514657,7131.232188,0.0,0.0,0.4759,True,False,False,reject,recent_sample_below_20;recent_pf_below_1_15;total_pf_below_1_15;recent_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;monte_carlo_p95_drawdown_above_5000;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-300.9629,data\backtests\multisymbol\BTCUSD_H1_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_range_reversion,both,all,baseline,11,45.45,1.0077,0.0046,424.49354,45,40.0,0.7026,-0.0942,1727.14201,0.3358,-77.712992,3846.854567,0.0,0.0,0.3768,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-338.8054,data\backtests\multisymbol\BTCUSD_M15_20000.csv
BTCUSD,BTCUSD_M15_20000,M15,recent_range_reversion,both,all,fast_loss_cut,11,45.45,1.0077,0.0046,424.49354,45,40.0,0.7026,-0.0942,1727.14201,0.3358,-77.712992,3846.854567,0.0,0.0,0.3768,True,False,False,reject,recent_sample_below_20;total_sample_below_50;recent_pf_below_1_15;total_pf_below_1_15;total_expectancy_not_positive;monte_carlo_stressed_pf_below_1_05;monte_carlo_stressed_expectancy_negative;spread_x1_5_pf_below_1;spread_x2_pf_below_0_95;remove_best_5_pf_below_1;fragile_regime_dependency,-338.8054,data\backtests\multisymbol\BTCUSD_M15_20000.csv
